page_url,image_url,saved_path
"https://www.druplicon.org/index.php/druplicon/druplicon-engine-driver","https://www.druplicon.org/sites/default/files/druplicons/druplicon%20engine%20driver_0.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/druplicon-engine-driver.jpg"
"https://www.druplicon.org/druplicon/drupal-camp-costa-rica-2017","https://www.druplicon.org/sites/default/files/druplicons/logo-cr.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-costa-rica-2017.png"
"https://www.druplicon.org/druplicon/drupal-camp-dakar-2011","https://www.druplicon.org/sites/default/files/druplicons/dakar.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-dakar-2011.png"
"https://www.druplicon.org/druplicon/drupal-camp-guatemala-2013","https://www.druplicon.org/sites/default/files/druplicons/logo_g.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-guatemala-2013.png"
"https://www.druplicon.org/index.php/druplicon/drupal-camp-lahore-2016","https://www.druplicon.org/sites/default/files/druplicons/lahore.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-lahore-2016.png"
"https://www.druplicon.org/druplicon/drupal-camp-london","https://www.druplicon.org/sites/default/files/druplicons/photo-london.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-london.jpg"
"https://www.druplicon.org/druplicon/drupal-camp-michigan-2015","https://www.druplicon.org/sites/default/files/druplicons/logo-michigan.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-michigan-2015.png"
"https://www.druplicon.org/druplicon/drupal-camp-minsk-2014","https://www.druplicon.org/sites/default/files/druplicons/minsk.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-minsk-2014.png"
"https://www.druplicon.org/index.php/druplicon/drupal-camp-mumbai","https://www.druplicon.org/sites/default/files/druplicons/dcm-logo-new.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-mumbai.png"
"https://www.druplicon.org/index.php/druplicon/drupal-camp-rs","https://www.druplicon.org/sites/default/files/druplicons/grandf.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-rs.png"
"https://www.druplicon.org/druplicon/drupal-camp-schwerin-2017","https://www.druplicon.org/sites/default/files/druplicons/druplicon-sailor_0.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-schwerin-2017.png"
"https://www.druplicon.org/index.php/druplicon/drupal-camp-skopje","https://www.druplicon.org/sites/default/files/druplicons/drupal-skopje.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-skopje.png"
"https://www.druplicon.org/index.php/druplicon/drupal-camp-toronto-2013","https://www.druplicon.org/sites/default/files/druplicons/logo-toronto.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-toronto-2013.png"
"https://www.druplicon.org/druplicon/drupal-camp-utah-2017","https://www.druplicon.org/sites/default/files/druplicons/logo-large.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-utah-2017.png"
"https://www.druplicon.org/druplicon/drupal-camp-wi","https://www.druplicon.org/sites/default/files/druplicons/drupalcampwi.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camp-wi.png"
"https://www.druplicon.org/druplicon/drupal-camps-pakistan","https://www.druplicon.org/sites/default/files/druplicons/pakistan.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-camps-pakistan.png"
"https://www.druplicon.org/druplicon/drupal-code-sprint-manila","https://www.druplicon.org/sites/default/files/druplicons/logo-manila.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-code-sprint-manila.png"
"https://www.druplicon.org/druplicon/drupal-community-macedonia","https://www.druplicon.org/sites/default/files/druplicons/dcmk_logo2.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-community-macedonia.png"
"https://www.druplicon.org/druplicon/drupal-day-bilbao-2014","https://www.druplicon.org/sites/default/files/druplicons/bilbao.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-day-bilbao-2014.png"
"https://www.druplicon.org/index.php/druplicon/drupal-day-caceres-2017","https://www.druplicon.org/sites/default/files/druplicons/logo-s_0.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-day-caceres-2017.png"
"https://www.druplicon.org/druplicon/drupal-day-valencia-2012","https://www.druplicon.org/sites/default/files/druplicons/valencia.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-day-valencia-2012.png"
"https://www.druplicon.org/druplicon/drupal-denmark","https://www.druplicon.org/sites/default/files/druplicons/druplicon%20danmark.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-denmark.png"
"https://www.druplicon.org/druplicon/drupal-dev-days-ghent-2022","https://www.druplicon.org/sites/default/files/druplicons/2022-DevDays-Logo-icon.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-dev-days-ghent-2022.png"
"https://www.druplicon.org/druplicon/drupal-dev-days-lisbon-2018","https://www.druplicon.org/sites/default/files/druplicons/lisbon2018.drupaldays.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-dev-days-lisbon-2018.png"
"https://www.druplicon.org/druplicon/drupal-developer-days-montpellier-2015","https://www.druplicon.org/sites/default/files/druplicons/m.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-developer-days-montpellier-2015.png"
"https://www.druplicon.org/druplicon/drupal-e-v","https://www.druplicon.org/sites/default/files/druplicons/g1225.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-e-v.png"
"https://www.druplicon.org/index.php/druplicon/drupal-ecuador","https://www.druplicon.org/sites/default/files/druplicons/ecuador.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-ecuador.jpg"
"https://www.druplicon.org/druplicon/drupal-europe-2018","https://www.druplicon.org/sites/default/files/druplicons/DrupalEurope-icon-logo.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-europe-2018.png"
"https://www.druplicon.org/index.php/druplicon/drupal-france","https://www.druplicon.org/sites/default/files/druplicons/france-paris.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-france.jpg"
"https://www.druplicon.org/index.php/druplicon/drupal-glamp-sydney-2015","https://www.druplicon.org/sites/default/files/druplicons/drupalglampsydney.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-glamp-sydney-2015.png"
"https://www.druplicon.org/index.php/druplicon/drupal-global-training-days-canberra-2013","https://www.druplicon.org/sites/default/files/druplicons/drupal_globe_logo_Trainer300.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-global-training-days-canberra-2013.png"
"https://www.druplicon.org/index.php/druplicon/drupal-hackcamp","https://www.druplicon.org/sites/default/files/druplicons/drupalhackcamp.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-hackcamp.png"
"https://www.druplicon.org/index.php/druplicon/drupal-italy-0","https://www.druplicon.org/sites/default/files/druplicons/drupal%20italia_0.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-italy-0.png"
"https://www.druplicon.org/index.php/druplicon/drupal-jaipur","https://www.druplicon.org/sites/default/files/druplicons/DrupalJaipurLogo200200.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-jaipur.jpg"
"https://www.druplicon.org/index.php/druplicon/drupal-kathakali","https://www.druplicon.org/sites/default/files/druplicons/d-hat.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-kathakali.jpg"
"https://www.druplicon.org/druplicon/drupal-malaysia","https://www.druplicon.org/sites/default/files/druplicons/Drupal-mal.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-malaysia.png"
"https://www.druplicon.org/index.php/druplicon/drupal-meetup-montreal","https://www.druplicon.org/sites/default/files/druplicons/drupal-mon.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-meetup-montreal.png"
"https://www.druplicon.org/druplicon/drupal-nicaragua","https://www.druplicon.org/sites/default/files/druplicons/nicaragua.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-nicaragua.png"
"https://www.druplicon.org/druplicon/drupal-north-regional-summit-2017","https://www.druplicon.org/sites/default/files/druplicons/drupalnorth.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-north-regional-summit-2017.png"
"https://www.druplicon.org/druplicon/drupal-poland","https://www.druplicon.org/sites/default/files/druplicons/druplicon%20poland.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-poland.png"
"https://www.druplicon.org/index.php/druplicon/drupal-serbia","https://www.druplicon.org/sites/default/files/druplicons/druplicon%20serbia_0.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-serbia.png"
"https://www.druplicon.org/index.php/druplicon/drupal-slovenia","https://www.druplicon.org/sites/default/files/druplicons/slovenia.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-slovenia.png"
"https://www.druplicon.org/index.php/druplicon/drupal-st-louis-fleur-de-drupal","https://www.druplicon.org/sites/default/files/druplicons/DrupalSTL_Fleur.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-st-louis-fleur-de-drupal.png"
"https://www.druplicon.org/druplicon/drupal-thailand","https://www.druplicon.org/sites/default/files/druplicons/logo-drupal-thai.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-thailand.jpg"
"https://www.druplicon.org/druplicon/drupal-uganda","https://www.druplicon.org/sites/default/files/druplicons/druplicon%20uganda.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupal-uganda.jpg"
"https://www.druplicon.org/index.php/druplicon/drupaladin-checkbox","https://www.druplicon.org/sites/default/files/druplicons/drupaladin_checkbox.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupaladin-checkbox.png"
"https://www.druplicon.org/index.php/druplicon/drupalaton-2017","https://www.druplicon.org/sites/default/files/druplicons/drupalaton.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalaton-2017.jpg"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-antwerp-2017","https://www.druplicon.org/sites/default/files/druplicons/be.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-antwerp-2017.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-austin-2011","https://www.druplicon.org/sites/default/files/druplicons/logo-girl.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-austin-2011.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-baltics","https://www.druplicon.org/sites/default/files/druplicons/drupal-baltic.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-baltics.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-belgium-2018-ghent","https://www.druplicon.org/sites/default/files/druplicons/logo_drupalcamp_2018.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-belgium-2018-ghent.jpg"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-bolivia-2014","https://www.druplicon.org/sites/default/files/druplicons/fondoGrupo.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-bolivia-2014.png"
"https://www.druplicon.org/druplicon/drupalcamp-bratislava","https://www.druplicon.org/sites/default/files/druplicons/ca88292e22d5758c5c8322c45351dea6.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-bratislava.jpg"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-brighton-2012","https://www.druplicon.org/sites/default/files/druplicons/brighton.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-brighton-2012.jpg"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-bristol-2015","https://www.druplicon.org/sites/default/files/druplicons/Bristol.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-bristol-2015.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-byron-bay-2015","https://www.druplicon.org/sites/default/files/druplicons/bb.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-byron-bay-2015.jpg"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-cebu-2015","https://www.druplicon.org/sites/default/files/druplicons/camp15-logo.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-cebu-2015.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-cebu-2017","https://www.druplicon.org/sites/default/files/druplicons/cebu.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-cebu-2017.png"
"https://www.druplicon.org/druplicon/drupalcamp-cebu-2018","https://www.druplicon.org/sites/default/files/druplicons/logo-square-no-text.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-cebu-2018.jpg"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-chennai","https://www.druplicon.org/sites/default/files/druplicons/druplicon-indian-art.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-chennai.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-colorado","https://www.druplicon.org/sites/default/files/druplicons/colorado.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-colorado.jpg"
"https://www.druplicon.org/druplicon/drupalcamp-colorado-2017","https://www.druplicon.org/sites/default/files/druplicons/drupalsun.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-colorado-2017.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-colorado-community","https://www.druplicon.org/sites/default/files/druplicons/default-avatar_0d8aa.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-colorado-community.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-costa-rica-2012","https://www.druplicon.org/sites/default/files/druplicons/logo_costa-rica.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-costa-rica-2012.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-delhi-2016","https://www.druplicon.org/sites/default/files/druplicons/logo-delhi.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-delhi-2016.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-dharamshala","https://www.druplicon.org/sites/default/files/druplicons/media_1397581352315_0.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-dharamshala.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-florida","https://www.druplicon.org/sites/default/files/druplicons/logo-florida2.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-florida.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-florida-2017","https://www.druplicon.org/sites/default/files/druplicons/logo-florida.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-florida-2017.png"
"https://www.druplicon.org/druplicon/drupalcamp-florida-2020","https://www.druplicon.org/sites/default/files/druplicons/fldc-logo-wave.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-florida-2020.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-frankfurt","https://www.druplicon.org/sites/default/files/druplicons/logo-f.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-frankfurt.jpg"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-ghent","https://www.druplicon.org/sites/default/files/druplicons/gent.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-ghent.jpg"
"https://www.druplicon.org/druplicon/drupalcamp-manila","https://www.druplicon.org/sites/default/files/druplicons/drupalcamp-manila-logo.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-manila.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-mexico","https://www.druplicon.org/sites/default/files/druplicons/media_1397580645330.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-mexico.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-montreal-2017","https://www.druplicon.org/sites/default/files/druplicons/montreal2.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-montreal-2017.png"
"https://www.druplicon.org/druplicon/drupalcamp-moscow-2014","https://www.druplicon.org/sites/default/files/druplicons/mocsow.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-moscow-2014.jpg"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-munich-2019","https://www.druplicon.org/sites/default/files/druplicons/druplicon-drupalcamp-munich-2019.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-munich-2019.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-new-orleans","https://www.druplicon.org/sites/default/files/druplicons/dcnola-logo.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-new-orleans.png"
"https://www.druplicon.org/index.php/druplicon/drupalcamp-nigeria-2017","https://www.druplicon.org/sites/default/files/druplicons/nigeria.jpg","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-nigeria-2017.jpg"
"https://www.druplicon.org/druplicon/drupalcamp-nj","https://www.druplicon.org/sites/default/files/druplicons/nj.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-nj.png"
"https://www.druplicon.org/druplicon/drupalcamp-ohio","https://www.druplicon.org/sites/default/files/druplicons/ohio.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-ohio.png"
"https://www.druplicon.org/druplicon/drupalcamp-ohio-2015","https://www.druplicon.org/sites/default/files/druplicons/temp-dco-icon.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-ohio-2015.png"
"https://www.druplicon.org/druplicon/drupalcamp-oslo-2013","https://www.druplicon.org/sites/default/files/druplicons/drupalcamp2013-logo.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-oslo-2013.png"
"https://www.druplicon.org/druplicon/drupalcamp-ottawa-2016","https://www.druplicon.org/sites/default/files/druplicons/ottawa.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-ottawa-2016.png"
"https://www.druplicon.org/druplicon/drupalcamp-panama-2012","https://www.druplicon.org/sites/default/files/druplicons/panama.png","/Users/mgifford/ox.ca/presentations/ca-slides/assets/drupal/originals/drupalcamp-panama-2012.png"
